Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_237,VGND,li1,114.5400,2.7200,0.000000
FILLER_0_225,VGND,li1,109.0200,2.7200,0.000000
FILLER_0_221,VGND,li1,105.1100,2.7200,0.000000
FILLER_0_209,VGND,li1,101.6600,2.7200,0.000000
FILLER_0_197,VGND,li1,96.1400,2.7200,0.000000
FILLER_0_193,VGND,li1,92.2300,2.7200,0.000000
FILLER_0_181,VGND,li1,88.7800,2.7200,0.000000
FILLER_0_169,VGND,li1,83.2600,2.7200,0.000000
FILLER_0_165,VGND,li1,79.3500,2.7200,0.000000
FILLER_0_153,VGND,li1,75.9000,2.7200,0.000000
FILLER_0_141,VGND,li1,70.3800,2.7200,0.000000
FILLER_0_137,VGND,li1,66.4700,2.7200,0.000000
FILLER_0_125,VGND,li1,63.0200,2.7200,0.000000
FILLER_0_113,VGND,li1,57.5000,2.7200,0.000000
FILLER_0_109,VGND,li1,53.5900,2.7200,0.000000
FILLER_0_97,VGND,li1,50.1400,2.7200,0.000000
FILLER_0_85,VGND,li1,44.6200,2.7200,0.000000
FILLER_0_81,VGND,li1,40.7100,2.7200,0.000000
FILLER_0_69,VGND,li1,37.2600,2.7200,0.000000
FILLER_0_57,VGND,li1,31.7400,2.7200,0.000000
FILLER_0_53,VGND,li1,27.8300,2.7200,0.000000
FILLER_0_41,VGND,li1,24.3800,2.7200,0.000000
FILLER_0_29,VGND,li1,18.8600,2.7200,0.000000
FILLER_0_27,VGND,li1,15.4100,2.7200,0.000000
FILLER_0_15,VGND,li1,12.4200,2.7200,0.000000
FILLER_0_3,VGND,li1,6.9000,2.7200,0.000000
clkbuf_1_1__f_clk,VGND,li1,118.2200,100.6400,0.000039
clkbuf_1_0__f_clk,VGND,li1,93.8400,106.0800,0.000021
clkbuf_0_clk,VGND,li1,108.5600,100.6400,0.000037
tt_um_josue_olivos_6bit_counter_2,VGND,li1,50.8300,106.0800,0.000004
input1,VGND,li1,142.1400,106.0800,0.000005
tt_um_josue_olivos_6bit_counter_19,VGND,li1,75.6700,106.0800,0.000012
tt_um_josue_olivos_6bit_counter_18,VGND,li1,78.4300,106.0800,0.000013
tt_um_josue_olivos_6bit_counter_17,VGND,li1,53.5900,106.0800,0.000004
tt_um_josue_olivos_6bit_counter_16,VGND,li1,56.3500,106.0800,0.000004
tt_um_josue_olivos_6bit_counter_15,VGND,li1,59.1100,106.0800,0.000004
tt_um_josue_olivos_6bit_counter_14,VGND,li1,61.8700,106.0800,0.000005
tt_um_josue_olivos_6bit_counter_13,VGND,li1,64.6300,106.0800,0.000006
tt_um_josue_olivos_6bit_counter_12,VGND,li1,68.3100,106.0800,0.000009
tt_um_josue_olivos_6bit_counter_11,VGND,li1,70.1500,106.0800,0.000010
tt_um_josue_olivos_6bit_counter_10,VGND,li1,72.9100,106.0800,0.000011
tt_um_josue_olivos_6bit_counter_9,VGND,li1,31.5100,106.0800,0.000002
tt_um_josue_olivos_6bit_counter_8,VGND,li1,34.2700,106.0800,0.000002
tt_um_josue_olivos_6bit_counter_7,VGND,li1,37.0300,106.0800,0.000002
tt_um_josue_olivos_6bit_counter_6,VGND,li1,39.7900,106.0800,0.000003
tt_um_josue_olivos_6bit_counter_5,VGND,li1,42.5500,106.0800,0.000003
tt_um_josue_olivos_6bit_counter_4,VGND,li1,45.3100,106.0800,0.000003
tt_um_josue_olivos_6bit_counter_3,VGND,li1,48.0700,106.0800,0.000003
TAP_TAPCELL_ROW_38_302,VGND,li1,144.6700,106.3710,0.000005
TAP_TAPCELL_ROW_38_301,VGND,li1,131.7900,106.3710,0.000009
TAP_TAPCELL_ROW_38_300,VGND,li1,118.9100,106.3710,0.000014
TAP_TAPCELL_ROW_38_299,VGND,li1,106.0300,106.3710,0.000014
TAP_TAPCELL_ROW_38_298,VGND,li1,93.1500,106.3710,0.000020
TAP_TAPCELL_ROW_38_297,VGND,li1,80.2700,106.3710,0.000015
TAP_TAPCELL_ROW_38_296,VGND,li1,67.3900,106.3710,0.000007
TAP_TAPCELL_ROW_38_295,VGND,li1,54.5100,106.3710,0.000004
TAP_TAPCELL_ROW_38_294,VGND,li1,41.6300,106.3710,0.000003
TAP_TAPCELL_ROW_38_293,VGND,li1,28.7500,106.3710,0.000001
TAP_TAPCELL_ROW_38_292,VGND,li1,15.8700,106.3710,0.000001
TAP_TAPCELL_ROW_37_291,VGND,li1,131.7900,105.7880,0.000009
TAP_TAPCELL_ROW_37_290,VGND,li1,106.0300,105.7880,0.000014
TAP_TAPCELL_ROW_37_289,VGND,li1,80.2700,105.7880,0.000015
TAP_TAPCELL_ROW_37_288,VGND,li1,54.5100,105.7880,0.000004
TAP_TAPCELL_ROW_37_287,VGND,li1,28.7500,105.7880,0.000001
TAP_TAPCELL_ROW_36_286,VGND,li1,144.6700,100.9310,0.000013
TAP_TAPCELL_ROW_36_285,VGND,li1,118.9100,100.9310,0.000039
TAP_TAPCELL_ROW_36_284,VGND,li1,93.1500,100.9310,0.000018
TAP_TAPCELL_ROW_36_283,VGND,li1,67.3900,100.9310,0.000007
TAP_TAPCELL_ROW_36_282,VGND,li1,41.6300,100.9310,0.000002
TAP_TAPCELL_ROW_36_281,VGND,li1,15.8700,100.9310,0.000001
TAP_TAPCELL_ROW_35_280,VGND,li1,131.7900,100.3480,0.000021
TAP_TAPCELL_ROW_35_279,VGND,li1,106.0300,100.3480,0.000032
TAP_TAPCELL_ROW_35_278,VGND,li1,80.2700,100.3480,0.000013
TAP_TAPCELL_ROW_35_277,VGND,li1,54.5100,100.3480,0.000003
TAP_TAPCELL_ROW_35_276,VGND,li1,28.7500,100.3480,0.000001
TAP_TAPCELL_ROW_34_275,VGND,li1,144.6700,95.4910,0.000000
TAP_TAPCELL_ROW_34_274,VGND,li1,118.9100,95.4910,0.000001
TAP_TAPCELL_ROW_34_273,VGND,li1,93.1500,95.4910,0.000002
TAP_TAPCELL_ROW_34_272,VGND,li1,67.3900,95.4910,0.000002
TAP_TAPCELL_ROW_34_271,VGND,li1,41.6300,95.4910,0.000001
TAP_TAPCELL_ROW_34_270,VGND,li1,15.8700,95.4910,0.000000
TAP_TAPCELL_ROW_33_269,VGND,li1,131.7900,94.9080,0.000000
TAP_TAPCELL_ROW_33_268,VGND,li1,106.0300,94.9080,0.000001
TAP_TAPCELL_ROW_33_267,VGND,li1,80.2700,94.9080,0.000004
TAP_TAPCELL_ROW_33_266,VGND,li1,54.5100,94.9080,0.000001
TAP_TAPCELL_ROW_33_265,VGND,li1,28.7500,94.9080,0.000000
TAP_TAPCELL_ROW_32_264,VGND,li1,144.6700,90.0510,0.000000
TAP_TAPCELL_ROW_32_263,VGND,li1,118.9100,90.0510,0.000000
TAP_TAPCELL_ROW_32_262,VGND,li1,93.1500,90.0510,0.000000
TAP_TAPCELL_ROW_32_261,VGND,li1,67.3900,90.0510,0.000000
TAP_TAPCELL_ROW_32_260,VGND,li1,41.6300,90.0510,0.000000
TAP_TAPCELL_ROW_32_259,VGND,li1,15.8700,90.0510,0.000000
TAP_TAPCELL_ROW_31_258,VGND,li1,131.7900,89.4680,0.000000
TAP_TAPCELL_ROW_31_257,VGND,li1,106.0300,89.4680,0.000000
TAP_TAPCELL_ROW_31_256,VGND,li1,80.2700,89.4680,0.000000
TAP_TAPCELL_ROW_31_255,VGND,li1,54.5100,89.4680,0.000000
TAP_TAPCELL_ROW_31_254,VGND,li1,28.7500,89.4680,0.000000
TAP_TAPCELL_ROW_30_253,VGND,li1,144.6700,84.6110,0.000000
TAP_TAPCELL_ROW_30_252,VGND,li1,118.9100,84.6110,0.000000
TAP_TAPCELL_ROW_30_251,VGND,li1,93.1500,84.6110,0.000000
TAP_TAPCELL_ROW_30_250,VGND,li1,67.3900,84.6110,0.000000
TAP_TAPCELL_ROW_30_249,VGND,li1,41.6300,84.6110,0.000000
TAP_TAPCELL_ROW_30_248,VGND,li1,15.8700,84.6110,0.000000
TAP_TAPCELL_ROW_29_247,VGND,li1,131.7900,84.0280,0.000000
TAP_TAPCELL_ROW_29_246,VGND,li1,106.0300,84.0280,0.000000
TAP_TAPCELL_ROW_29_245,VGND,li1,80.2700,84.0280,0.000000
TAP_TAPCELL_ROW_29_244,VGND,li1,54.5100,84.0280,0.000000
TAP_TAPCELL_ROW_29_243,VGND,li1,28.7500,84.0280,0.000000
TAP_TAPCELL_ROW_28_242,VGND,li1,144.6700,79.1710,0.000000
TAP_TAPCELL_ROW_28_241,VGND,li1,118.9100,79.1710,0.000000
TAP_TAPCELL_ROW_28_240,VGND,li1,93.1500,79.1710,0.000000
TAP_TAPCELL_ROW_28_239,VGND,li1,67.3900,79.1710,0.000000
TAP_TAPCELL_ROW_28_238,VGND,li1,41.6300,79.1710,0.000000
TAP_TAPCELL_ROW_28_237,VGND,li1,15.8700,79.1710,0.000000
TAP_TAPCELL_ROW_27_236,VGND,li1,131.7900,78.5880,0.000000
TAP_TAPCELL_ROW_27_235,VGND,li1,106.0300,78.5880,0.000000
TAP_TAPCELL_ROW_27_234,VGND,li1,80.2700,78.5880,0.000000
TAP_TAPCELL_ROW_27_233,VGND,li1,54.5100,78.5880,0.000000
TAP_TAPCELL_ROW_27_232,VGND,li1,28.7500,78.5880,0.000000
TAP_TAPCELL_ROW_26_231,VGND,li1,144.6700,73.7310,0.000000
TAP_TAPCELL_ROW_26_230,VGND,li1,118.9100,73.7310,0.000000
TAP_TAPCELL_ROW_26_229,VGND,li1,93.1500,73.7310,0.000000
TAP_TAPCELL_ROW_26_228,VGND,li1,67.3900,73.7310,0.000000
TAP_TAPCELL_ROW_26_227,VGND,li1,41.6300,73.7310,0.000000
TAP_TAPCELL_ROW_26_226,VGND,li1,15.8700,73.7310,0.000000
TAP_TAPCELL_ROW_25_225,VGND,li1,131.7900,73.1480,0.000000
TAP_TAPCELL_ROW_25_224,VGND,li1,106.0300,73.1480,0.000000
TAP_TAPCELL_ROW_25_223,VGND,li1,80.2700,73.1480,0.000000
TAP_TAPCELL_ROW_25_222,VGND,li1,54.5100,73.1480,0.000000
TAP_TAPCELL_ROW_25_221,VGND,li1,28.7500,73.1480,0.000000
TAP_TAPCELL_ROW_24_220,VGND,li1,144.6700,68.2910,0.000000
TAP_TAPCELL_ROW_24_219,VGND,li1,118.9100,68.2910,0.000000
TAP_TAPCELL_ROW_24_218,VGND,li1,93.1500,68.2910,0.000000
TAP_TAPCELL_ROW_24_217,VGND,li1,67.3900,68.2910,0.000000
TAP_TAPCELL_ROW_24_216,VGND,li1,41.6300,68.2910,0.000000
TAP_TAPCELL_ROW_24_215,VGND,li1,15.8700,68.2910,0.000000
TAP_TAPCELL_ROW_23_214,VGND,li1,131.7900,67.7080,0.000000
TAP_TAPCELL_ROW_23_213,VGND,li1,106.0300,67.7080,0.000000
TAP_TAPCELL_ROW_23_212,VGND,li1,80.2700,67.7080,0.000000
TAP_TAPCELL_ROW_23_211,VGND,li1,54.5100,67.7080,0.000000
TAP_TAPCELL_ROW_23_210,VGND,li1,28.7500,67.7080,0.000000
TAP_TAPCELL_ROW_22_209,VGND,li1,144.6700,62.8510,0.000000
TAP_TAPCELL_ROW_22_208,VGND,li1,118.9100,62.8510,0.000000
TAP_TAPCELL_ROW_22_207,VGND,li1,93.1500,62.8510,0.000000
TAP_TAPCELL_ROW_22_206,VGND,li1,67.3900,62.8510,0.000000
TAP_TAPCELL_ROW_22_205,VGND,li1,41.6300,62.8510,0.000000
TAP_TAPCELL_ROW_22_204,VGND,li1,15.8700,62.8510,0.000000
TAP_TAPCELL_ROW_21_203,VGND,li1,131.7900,62.2680,0.000000
TAP_TAPCELL_ROW_21_202,VGND,li1,106.0300,62.2680,0.000000
TAP_TAPCELL_ROW_21_201,VGND,li1,80.2700,62.2680,0.000000
TAP_TAPCELL_ROW_21_200,VGND,li1,54.5100,62.2680,0.000000
TAP_TAPCELL_ROW_21_199,VGND,li1,28.7500,62.2680,0.000000
TAP_TAPCELL_ROW_20_198,VGND,li1,144.6700,57.4110,0.000000
TAP_TAPCELL_ROW_20_197,VGND,li1,118.9100,57.4110,0.000000
TAP_TAPCELL_ROW_20_196,VGND,li1,93.1500,57.4110,0.000000
TAP_TAPCELL_ROW_20_195,VGND,li1,67.3900,57.4110,0.000000
TAP_TAPCELL_ROW_20_194,VGND,li1,41.6300,57.4110,0.000000
TAP_TAPCELL_ROW_20_193,VGND,li1,15.8700,57.4110,0.000000
TAP_TAPCELL_ROW_19_192,VGND,li1,131.7900,56.8280,0.000000
TAP_TAPCELL_ROW_19_191,VGND,li1,106.0300,56.8280,0.000000
TAP_TAPCELL_ROW_19_190,VGND,li1,80.2700,56.8280,0.000000
TAP_TAPCELL_ROW_19_189,VGND,li1,54.5100,56.8280,0.000000
TAP_TAPCELL_ROW_19_188,VGND,li1,28.7500,56.8280,0.000000
TAP_TAPCELL_ROW_18_187,VGND,li1,144.6700,51.9710,0.000000
TAP_TAPCELL_ROW_18_186,VGND,li1,118.9100,51.9710,0.000000
TAP_TAPCELL_ROW_18_185,VGND,li1,93.1500,51.9710,0.000000
TAP_TAPCELL_ROW_18_184,VGND,li1,67.3900,51.9710,0.000000
TAP_TAPCELL_ROW_18_183,VGND,li1,41.6300,51.9710,0.000000
TAP_TAPCELL_ROW_18_182,VGND,li1,15.8700,51.9710,0.000000
TAP_TAPCELL_ROW_17_181,VGND,li1,131.7900,51.3880,0.000000
TAP_TAPCELL_ROW_17_180,VGND,li1,106.0300,51.3880,0.000000
TAP_TAPCELL_ROW_17_179,VGND,li1,80.2700,51.3880,0.000000
TAP_TAPCELL_ROW_17_178,VGND,li1,54.5100,51.3880,0.000000
TAP_TAPCELL_ROW_17_177,VGND,li1,28.7500,51.3880,0.000000
TAP_TAPCELL_ROW_16_176,VGND,li1,144.6700,46.5310,0.000000
TAP_TAPCELL_ROW_16_175,VGND,li1,118.9100,46.5310,0.000000
TAP_TAPCELL_ROW_16_174,VGND,li1,93.1500,46.5310,0.000000
TAP_TAPCELL_ROW_16_173,VGND,li1,67.3900,46.5310,0.000000
TAP_TAPCELL_ROW_16_172,VGND,li1,41.6300,46.5310,0.000000
TAP_TAPCELL_ROW_16_171,VGND,li1,15.8700,46.5310,0.000000
TAP_TAPCELL_ROW_15_170,VGND,li1,131.7900,45.9480,0.000000
TAP_TAPCELL_ROW_15_169,VGND,li1,106.0300,45.9480,0.000000
TAP_TAPCELL_ROW_15_168,VGND,li1,80.2700,45.9480,0.000000
TAP_TAPCELL_ROW_15_167,VGND,li1,54.5100,45.9480,0.000000
TAP_TAPCELL_ROW_15_166,VGND,li1,28.7500,45.9480,0.000000
TAP_TAPCELL_ROW_14_165,VGND,li1,144.6700,41.0910,0.000000
TAP_TAPCELL_ROW_14_164,VGND,li1,118.9100,41.0910,0.000000
TAP_TAPCELL_ROW_14_163,VGND,li1,93.1500,41.0910,0.000000
TAP_TAPCELL_ROW_14_162,VGND,li1,67.3900,41.0910,0.000000
TAP_TAPCELL_ROW_14_161,VGND,li1,41.6300,41.0910,0.000000
TAP_TAPCELL_ROW_14_160,VGND,li1,15.8700,41.0910,0.000000
TAP_TAPCELL_ROW_13_159,VGND,li1,131.7900,40.5080,0.000000
TAP_TAPCELL_ROW_13_158,VGND,li1,106.0300,40.5080,0.000000
TAP_TAPCELL_ROW_13_157,VGND,li1,80.2700,40.5080,0.000000
TAP_TAPCELL_ROW_13_156,VGND,li1,54.5100,40.5080,0.000000
TAP_TAPCELL_ROW_13_155,VGND,li1,28.7500,40.5080,0.000000
TAP_TAPCELL_ROW_12_154,VGND,li1,144.6700,35.6510,0.000000
TAP_TAPCELL_ROW_12_153,VGND,li1,118.9100,35.6510,0.000000
TAP_TAPCELL_ROW_12_152,VGND,li1,93.1500,35.6510,0.000000
TAP_TAPCELL_ROW_12_151,VGND,li1,67.3900,35.6510,0.000000
TAP_TAPCELL_ROW_12_150,VGND,li1,41.6300,35.6510,0.000000
TAP_TAPCELL_ROW_12_149,VGND,li1,15.8700,35.6510,0.000000
TAP_TAPCELL_ROW_11_148,VGND,li1,131.7900,35.0680,0.000000
TAP_TAPCELL_ROW_11_147,VGND,li1,106.0300,35.0680,0.000000
TAP_TAPCELL_ROW_11_146,VGND,li1,80.2700,35.0680,0.000000
TAP_TAPCELL_ROW_11_145,VGND,li1,54.5100,35.0680,0.000000
TAP_TAPCELL_ROW_11_144,VGND,li1,28.7500,35.0680,0.000000
TAP_TAPCELL_ROW_10_143,VGND,li1,144.6700,30.2110,0.000000
TAP_TAPCELL_ROW_10_142,VGND,li1,118.9100,30.2110,0.000000
TAP_TAPCELL_ROW_10_141,VGND,li1,93.1500,30.2110,0.000000
TAP_TAPCELL_ROW_10_140,VGND,li1,67.3900,30.2110,0.000000
TAP_TAPCELL_ROW_10_139,VGND,li1,41.6300,30.2110,0.000000
TAP_TAPCELL_ROW_10_138,VGND,li1,15.8700,30.2110,0.000000
TAP_TAPCELL_ROW_9_137,VGND,li1,131.7900,29.6280,0.000000
TAP_TAPCELL_ROW_9_136,VGND,li1,106.0300,29.6280,0.000000
TAP_TAPCELL_ROW_9_135,VGND,li1,80.2700,29.6280,0.000000
TAP_TAPCELL_ROW_9_134,VGND,li1,54.5100,29.6280,0.000000
TAP_TAPCELL_ROW_9_133,VGND,li1,28.7500,29.6280,0.000000
TAP_TAPCELL_ROW_8_132,VGND,li1,144.6700,24.7710,0.000000
TAP_TAPCELL_ROW_8_131,VGND,li1,118.9100,24.7710,0.000000
TAP_TAPCELL_ROW_8_130,VGND,li1,93.1500,24.7710,0.000000
TAP_TAPCELL_ROW_8_129,VGND,li1,67.3900,24.7710,0.000000
TAP_TAPCELL_ROW_8_128,VGND,li1,41.6300,24.7710,0.000000
TAP_TAPCELL_ROW_8_127,VGND,li1,15.8700,24.7710,0.000000
TAP_TAPCELL_ROW_7_126,VGND,li1,131.7900,24.1880,0.000000
TAP_TAPCELL_ROW_7_125,VGND,li1,106.0300,24.1880,0.000000
TAP_TAPCELL_ROW_7_124,VGND,li1,80.2700,24.1880,0.000000
TAP_TAPCELL_ROW_7_123,VGND,li1,54.5100,24.1880,0.000000
TAP_TAPCELL_ROW_7_122,VGND,li1,28.7500,24.1880,0.000000
TAP_TAPCELL_ROW_6_121,VGND,li1,144.6700,19.3310,0.000000
TAP_TAPCELL_ROW_6_120,VGND,li1,118.9100,19.3310,0.000000
TAP_TAPCELL_ROW_6_119,VGND,li1,93.1500,19.3310,0.000000
TAP_TAPCELL_ROW_6_118,VGND,li1,67.3900,19.3310,0.000000
TAP_TAPCELL_ROW_6_117,VGND,li1,41.6300,19.3310,0.000000
TAP_TAPCELL_ROW_6_116,VGND,li1,15.8700,19.3310,0.000000
TAP_TAPCELL_ROW_5_115,VGND,li1,131.7900,18.7480,0.000000
TAP_TAPCELL_ROW_5_114,VGND,li1,106.0300,18.7480,0.000000
TAP_TAPCELL_ROW_5_113,VGND,li1,80.2700,18.7480,0.000000
TAP_TAPCELL_ROW_5_112,VGND,li1,54.5100,18.7480,0.000000
TAP_TAPCELL_ROW_5_111,VGND,li1,28.7500,18.7480,0.000000
TAP_TAPCELL_ROW_4_110,VGND,li1,144.6700,13.8910,0.000000
TAP_TAPCELL_ROW_4_109,VGND,li1,118.9100,13.8910,0.000000
TAP_TAPCELL_ROW_4_108,VGND,li1,93.1500,13.8910,0.000000
TAP_TAPCELL_ROW_4_107,VGND,li1,67.3900,13.8910,0.000000
TAP_TAPCELL_ROW_4_106,VGND,li1,41.6300,13.8910,0.000000
TAP_TAPCELL_ROW_4_105,VGND,li1,15.8700,13.8910,0.000000
TAP_TAPCELL_ROW_3_104,VGND,li1,131.7900,13.3080,0.000000
TAP_TAPCELL_ROW_3_103,VGND,li1,106.0300,13.3080,0.000000
TAP_TAPCELL_ROW_3_102,VGND,li1,80.2700,13.3080,0.000000
TAP_TAPCELL_ROW_3_101,VGND,li1,54.5100,13.3080,0.000000
TAP_TAPCELL_ROW_3_100,VGND,li1,28.7500,13.3080,0.000000
TAP_TAPCELL_ROW_2_99,VGND,li1,144.6700,8.4510,0.000000
TAP_TAPCELL_ROW_2_98,VGND,li1,118.9100,8.4510,0.000000
TAP_TAPCELL_ROW_2_97,VGND,li1,93.1500,8.4510,0.000000
TAP_TAPCELL_ROW_2_96,VGND,li1,67.3900,8.4510,0.000000
TAP_TAPCELL_ROW_2_95,VGND,li1,41.6300,8.4510,0.000000
TAP_TAPCELL_ROW_2_94,VGND,li1,15.8700,8.4510,0.000000
TAP_TAPCELL_ROW_1_93,VGND,li1,131.7900,7.8680,0.000000
TAP_TAPCELL_ROW_1_92,VGND,li1,106.0300,7.8680,0.000000
TAP_TAPCELL_ROW_1_91,VGND,li1,80.2700,7.8680,0.000000
TAP_TAPCELL_ROW_1_90,VGND,li1,54.5100,7.8680,0.000000
TAP_TAPCELL_ROW_1_89,VGND,li1,28.7500,7.8680,0.000000
TAP_TAPCELL_ROW_0_88,VGND,li1,144.6700,3.0110,0.000000
TAP_TAPCELL_ROW_0_87,VGND,li1,131.7900,3.0110,0.000000
TAP_TAPCELL_ROW_0_86,VGND,li1,118.9100,3.0110,0.000000
TAP_TAPCELL_ROW_0_85,VGND,li1,106.0300,3.0110,0.000000
TAP_TAPCELL_ROW_0_84,VGND,li1,93.1500,3.0110,0.000000
TAP_TAPCELL_ROW_0_83,VGND,li1,80.2700,3.0110,0.000000
TAP_TAPCELL_ROW_0_82,VGND,li1,67.3900,3.0110,0.000000
TAP_TAPCELL_ROW_0_81,VGND,li1,54.5100,3.0110,0.000000
TAP_TAPCELL_ROW_0_80,VGND,li1,41.6300,3.0110,0.000000
TAP_TAPCELL_ROW_0_79,VGND,li1,28.7500,3.0110,0.000000
TAP_TAPCELL_ROW_0_78,VGND,li1,15.8700,3.0110,0.000000
PHY_EDGE_ROW_38_Left_77,VGND,li1,3.4500,106.0800,0.000001
PHY_EDGE_ROW_37_Left_76,VGND,li1,3.4500,106.0800,0.000001
PHY_EDGE_ROW_36_Left_75,VGND,li1,3.4500,100.6400,0.000001
PHY_EDGE_ROW_35_Left_74,VGND,li1,3.4500,100.6400,0.000001
PHY_EDGE_ROW_34_Left_73,VGND,li1,3.4500,95.2000,0.000000
PHY_EDGE_ROW_33_Left_72,VGND,li1,3.4500,95.2000,0.000000
PHY_EDGE_ROW_32_Left_71,VGND,li1,3.4500,89.7600,0.000000
PHY_EDGE_ROW_31_Left_70,VGND,li1,3.4500,89.7600,0.000000
PHY_EDGE_ROW_30_Left_69,VGND,li1,3.4500,84.3200,0.000000
PHY_EDGE_ROW_29_Left_68,VGND,li1,3.4500,84.3200,0.000000
PHY_EDGE_ROW_28_Left_67,VGND,li1,3.4500,78.8800,0.000000
PHY_EDGE_ROW_27_Left_66,VGND,li1,3.4500,78.8800,0.000000
PHY_EDGE_ROW_26_Left_65,VGND,li1,3.4500,73.4400,0.000000
PHY_EDGE_ROW_25_Left_64,VGND,li1,3.4500,73.4400,0.000000
PHY_EDGE_ROW_24_Left_63,VGND,li1,3.4500,68.0000,0.000000
PHY_EDGE_ROW_23_Left_62,VGND,li1,3.4500,68.0000,0.000000
PHY_EDGE_ROW_22_Left_61,VGND,li1,3.4500,62.5600,0.000000
PHY_EDGE_ROW_21_Left_60,VGND,li1,3.4500,62.5600,0.000000
PHY_EDGE_ROW_20_Left_59,VGND,li1,3.4500,57.1200,0.000000
PHY_EDGE_ROW_19_Left_58,VGND,li1,3.4500,57.1200,0.000000
PHY_EDGE_ROW_18_Left_57,VGND,li1,3.4500,51.6800,0.000000
PHY_EDGE_ROW_17_Left_56,VGND,li1,3.4500,51.6800,0.000000
PHY_EDGE_ROW_16_Left_55,VGND,li1,3.4500,46.2400,0.000000
PHY_EDGE_ROW_15_Left_54,VGND,li1,3.4500,46.2400,0.000000
PHY_EDGE_ROW_14_Left_53,VGND,li1,3.4500,40.8000,0.000000
PHY_EDGE_ROW_13_Left_52,VGND,li1,3.4500,40.8000,0.000000
PHY_EDGE_ROW_12_Left_51,VGND,li1,3.4500,35.3600,0.000000
PHY_EDGE_ROW_11_Left_50,VGND,li1,3.4500,35.3600,0.000000
PHY_EDGE_ROW_10_Left_49,VGND,li1,3.4500,29.9200,0.000000
PHY_EDGE_ROW_9_Left_48,VGND,li1,3.4500,29.9200,0.000000
PHY_EDGE_ROW_8_Left_47,VGND,li1,3.4500,24.4800,0.000000
PHY_EDGE_ROW_7_Left_46,VGND,li1,3.4500,24.4800,0.000000
PHY_EDGE_ROW_6_Left_45,VGND,li1,3.4500,19.0400,0.000000
PHY_EDGE_ROW_5_Left_44,VGND,li1,3.4500,19.0400,0.000000
PHY_EDGE_ROW_4_Left_43,VGND,li1,3.4500,13.6000,0.000000
PHY_EDGE_ROW_3_Left_42,VGND,li1,3.4500,13.6000,0.000000
PHY_EDGE_ROW_2_Left_41,VGND,li1,3.4500,8.1600,0.000000
PHY_EDGE_ROW_1_Left_40,VGND,li1,3.4500,8.1600,0.000000
PHY_EDGE_ROW_0_Left_39,VGND,li1,3.4500,2.7200,0.000000
PHY_EDGE_ROW_38_Right_38,VGND,li1,157.5500,106.0800,0.000005
PHY_EDGE_ROW_37_Right_37,VGND,li1,157.5500,106.0800,0.000005
PHY_EDGE_ROW_36_Right_36,VGND,li1,157.5500,100.6400,0.000013
PHY_EDGE_ROW_35_Right_35,VGND,li1,157.5500,100.6400,0.000013
PHY_EDGE_ROW_34_Right_34,VGND,li1,157.5500,95.2000,0.000000
PHY_EDGE_ROW_33_Right_33,VGND,li1,157.5500,95.2000,0.000000
PHY_EDGE_ROW_32_Right_32,VGND,li1,157.5500,89.7600,0.000000
PHY_EDGE_ROW_31_Right_31,VGND,li1,157.5500,89.7600,0.000000
PHY_EDGE_ROW_30_Right_30,VGND,li1,157.5500,84.3200,0.000000
PHY_EDGE_ROW_29_Right_29,VGND,li1,157.5500,84.3200,0.000000
PHY_EDGE_ROW_28_Right_28,VGND,li1,157.5500,78.8800,0.000000
PHY_EDGE_ROW_27_Right_27,VGND,li1,157.5500,78.8800,0.000000
PHY_EDGE_ROW_26_Right_26,VGND,li1,157.5500,73.4400,0.000000
PHY_EDGE_ROW_25_Right_25,VGND,li1,157.5500,73.4400,0.000000
PHY_EDGE_ROW_24_Right_24,VGND,li1,157.5500,68.0000,0.000000
PHY_EDGE_ROW_23_Right_23,VGND,li1,157.5500,68.0000,0.000000
PHY_EDGE_ROW_22_Right_22,VGND,li1,157.5500,62.5600,0.000000
PHY_EDGE_ROW_21_Right_21,VGND,li1,157.5500,62.5600,0.000000
PHY_EDGE_ROW_20_Right_20,VGND,li1,157.5500,57.1200,0.000000
PHY_EDGE_ROW_19_Right_19,VGND,li1,157.5500,57.1200,0.000000
PHY_EDGE_ROW_18_Right_18,VGND,li1,157.5500,51.6800,0.000000
PHY_EDGE_ROW_17_Right_17,VGND,li1,157.5500,51.6800,0.000000
PHY_EDGE_ROW_16_Right_16,VGND,li1,157.5500,46.2400,0.000000
PHY_EDGE_ROW_15_Right_15,VGND,li1,157.5500,46.2400,0.000000
PHY_EDGE_ROW_14_Right_14,VGND,li1,157.5500,40.8000,0.000000
PHY_EDGE_ROW_13_Right_13,VGND,li1,157.5500,40.8000,0.000000
PHY_EDGE_ROW_12_Right_12,VGND,li1,157.5500,35.3600,0.000000
PHY_EDGE_ROW_11_Right_11,VGND,li1,157.5500,35.3600,0.000000
PHY_EDGE_ROW_10_Right_10,VGND,li1,157.5500,29.9200,0.000000
PHY_EDGE_ROW_9_Right_9,VGND,li1,157.5500,29.9200,0.000000
PHY_EDGE_ROW_8_Right_8,VGND,li1,157.5500,24.4800,0.000000
PHY_EDGE_ROW_7_Right_7,VGND,li1,157.5500,24.4800,0.000000
PHY_EDGE_ROW_6_Right_6,VGND,li1,157.5500,19.0400,0.000000
